point_id,latitude,longitude,Code,ratio_cs_sr,organic_carbon_b0,organic_carbon_b10,clay_fraction_0_30,clay_fraction_30_60,sand_fraction_b0,sand_fraction_b10,bulk_density_b0,bulk_density_b10,soil_pH_b0,soil_pH_b10,elevation_m,slope_deg_final,twi_scaled,cs137_kBq_m2,sr90_kBq_m2,k40_Bq_kg,ra226_Bq_kg,th232_Bq_kg,scenario_name
272,50.94508,29.90914,1525,5.04,4.0,4.0,20.0,21.0,49.0,51.0,129.0,127.0,65.0,65.0,128.0,12.0,5.53,56.4,9.33,117.0,11.0,9.0,cs137_plus_20
273,50.94423,29.89427,1528,8.23,5.0,4.0,16.0,17.0,49.0,49.0,125.0,124.0,68.0,69.0,140.0,9.4,5.57,69.24,7.01,129.0,11.0,9.0,cs137_plus_20
274,50.94487,29.8806,1531,3.58,4.0,4.0,17.0,18.0,52.0,52.0,130.0,130.0,64.0,64.0,148.0,8.2,5.93,30.36,7.09,132.0,10.0,9.0,cs137_plus_20
275,50.943449,29.876318,1566,6.48,3.0,3.0,17.0,19.0,55.0,55.0,131.0,130.0,64.0,64.0,146.0,9.2,5.46,76.55999999999999,9.84,40.0,14.0,9.0,cs137_plus_20
276,50.94224,29.97181,1575,14.5,7.0,6.0,18.0,20.0,51.0,52.0,123.0,124.0,67.0,67.0,111.0,1.6,8.1,78.24,4.5,52.0,8.0,5.0,cs137_plus_20
277,50.935984,29.481144,1586,30.5,4.0,4.0,19.0,20.0,57.0,57.0,133.0,132.0,63.0,63.0,166.0,5.6,5.97,30.12,0.825,190.0,13.0,11.0,cs137_plus_20
278,50.935984,29.523983,1589,14.0,4.0,4.0,18.0,20.0,60.0,60.0,136.0,135.0,63.0,63.0,162.0,3.8,6.89,24.84,1.48,220.0,16.0,16.0,cs137_plus_20
279,50.936001,29.566834,1592,13.8,4.0,4.0,18.0,20.0,64.0,65.0,138.0,137.0,64.0,64.0,160.0,6.3,6.12,20.88,1.26,270.0,16.0,17.0,cs137_plus_20
280,50.935984,29.609661,1595,16.0,4.0,5.0,13.0,14.0,68.0,68.0,127.0,129.0,62.0,62.0,159.0,14.9,5.15,33.72,1.75,43.0,6.0,4.0,cs137_plus_20
281,50.93602,29.65263,1599,13.5,6.0,6.0,16.0,18.0,58.0,59.0,122.0,129.0,64.0,64.0,152.0,7.8,6.07,20.639999999999997,1.27,46.0,6.0,4.0,cs137_plus_20
282,50.936559,29.695122,1602,12.5,6.0,5.0,13.0,15.0,75.0,76.0,124.0,126.0,60.0,60.0,167.0,22.5,5.0,32.64,2.17,60.0,7.0,5.0,cs137_plus_20
283,50.93682,29.73937,1605,14.0,10.0,9.0,11.0,13.0,73.0,74.0,111.0,120.0,54.0,54.0,157.0,29.5,4.56,23.52,1.4,107.0,22.0,8.0,cs137_plus_20
284,50.935877,29.780267,1608,6.03,11.0,11.0,13.0,14.0,65.0,65.0,117.0,120.0,55.0,55.0,161.0,29.0,5.39,30.96,4.28,150.0,8.0,6.0,cs137_plus_20
285,50.93575,29.82374,1611,13.0,4.0,5.0,11.0,12.0,67.0,67.0,132.0,132.0,58.0,58.0,157.0,18.8,5.06,34.92,2.24,50.0,9.0,4.5,cs137_plus_20
286,50.935984,29.866694,1614,5.81,4.0,5.0,20.0,21.0,54.0,53.0,129.0,128.0,65.0,65.0,147.0,6.0,5.91,39.72,5.69,140.0,8.0,8.0,cs137_plus_20
287,50.93631,29.88148,1615,6.39,4.0,4.0,17.0,18.0,52.0,52.0,129.0,128.0,67.0,67.0,142.0,10.7,5.28,48.959999999999994,6.38,240.0,17.0,24.0,cs137_plus_20
288,50.936001,29.895249,1618,7.02,4.0,4.0,17.0,19.0,45.0,45.0,124.0,123.0,69.0,69.0,136.0,11.4,5.84,58.199999999999996,6.91,202.0,15.0,17.0,cs137_plus_20
289,50.93622,29.90966,1621,3.84,5.0,4.0,18.0,19.0,46.0,46.0,126.0,126.0,70.0,70.0,114.0,25.9,5.39,27.84,6.04,198.0,16.0,15.0,cs137_plus_20
290,50.93609,29.95312,1624,2.48,8.0,7.0,19.0,20.0,47.0,46.0,127.0,126.0,66.0,66.0,110.0,1.3,7.61,62.4,21.0,96.0,13.0,16.0,cs137_plus_20
291,50.936169,29.997449,1627,17.8,6.0,6.0,14.0,15.0,72.0,72.0,112.0,117.0,54.0,54.0,140.0,16.0,5.03,69.72,3.26,50.0,8.0,4.0,cs137_plus_20
292,50.93582,30.03905,1630,4.86,6.0,5.0,11.0,12.0,76.0,76.0,116.0,124.0,52.0,53.0,126.0,38.1,4.19,81.11999999999999,13.9,50.0,9.0,4.0,cs137_plus_20
293,50.935984,30.080888,1633,4.06,4.0,4.0,14.0,15.0,58.0,58.0,129.0,129.0,62.0,62.0,114.0,4.0,6.62,139.2,28.7,71.0,14.0,8.0,cs137_plus_20
294,50.93321,29.63793,1641,4.68,4.0,5.0,16.0,18.0,56.0,55.0,131.0,129.0,65.0,66.0,135.0,6.6,6.52,23.04,4.09,65.0,12.0,8.0,cs137_plus_20
295,50.93013,29.96157,1647,2.78,5.0,5.0,19.0,21.0,50.0,49.0,126.0,124.0,66.0,66.0,117.0,14.9,5.23,46.32,13.9,60.0,6.0,5.0,cs137_plus_20
296,50.92674,29.89579,1663,4.55,4.0,4.0,19.0,21.0,46.0,46.0,128.0,127.0,66.0,66.0,139.0,10.0,5.78,19.32,3.53,223.0,14.0,13.0,cs137_plus_20
297,50.92687,29.49577,1698,15.6,5.0,5.0,19.0,20.0,60.0,60.0,132.0,130.0,65.0,65.0,161.0,7.3,6.9,21.720000000000002,1.16,239.0,18.0,18.0,cs137_plus_20
298,50.92461,29.51027,1705,8.48,5.0,5.0,17.0,19.0,58.0,58.0,135.0,133.0,65.0,65.0,163.0,4.6,7.17,30.0,2.95,113.0,9.0,8.0,cs137_plus_20
299,50.92474,29.523996,1708,18.6,5.0,5.0,18.0,19.0,64.0,63.0,136.0,134.0,63.0,63.0,155.0,15.4,6.22,33.239999999999995,1.48,171.0,12.0,9.0,cs137_plus_20
300,50.92395,29.65255,1711,6.5,5.0,5.0,17.0,19.0,56.0,56.0,134.0,132.0,65.0,65.0,135.0,14.2,5.55,27.96,3.58,80.0,11.0,6.0,cs137_plus_20
301,50.9239,29.70967,1715,11.4,4.0,4.0,14.0,16.0,68.0,68.0,136.0,135.0,59.0,59.0,145.0,26.9,4.79,28.2,2.06,120.0,13.0,8.0,cs137_plus_20
302,50.924011,29.723902,1718,5.74,4.0,4.0,14.0,16.0,68.0,68.0,137.0,137.0,59.0,59.0,146.0,9.5,5.86,17.88,2.59,131.0,12.0,9.0,cs137_plus_20
303,50.92377,29.85221,1723,3.74,5.0,5.0,19.0,21.0,49.0,49.0,128.0,127.0,67.0,67.0,143.0,3.6,6.74,21.24,4.74,240.0,22.0,19.0,cs137_plus_20
304,50.921013,29.571594,1735,1.95,4.0,4.0,16.0,18.0,66.0,66.0,135.0,135.0,61.0,61.0,156.0,7.9,5.88,18.72,8.02,159.0,12.0,11.0,cs137_plus_20
305,50.921013,29.538276,1737,11.1,4.0,4.0,17.0,18.0,70.0,70.0,131.0,131.0,62.0,62.0,155.0,10.5,5.62,18.48,1.38,159.0,13.0,11.0,cs137_plus_20
306,50.91805,29.63337,1753,9.27,4.0,4.0,14.0,16.0,63.0,63.0,136.0,136.0,64.0,64.0,139.0,8.9,6.66,9.804,0.882,91.0,9.0,5.0,cs137_plus_20
307,50.91794,29.66702,1757,6.95,4.0,4.0,19.0,20.0,60.0,60.0,134.0,133.0,63.0,63.0,130.0,4.0,6.96,16.8,2.01,60.0,13.0,11.0,cs137_plus_20
308,50.91771,29.83874,1769,7.14,2.0,3.0,16.0,18.0,61.0,60.0,133.0,132.0,64.0,64.0,145.0,4.8,6.79,30.72,3.58,230.0,12.0,13.0,cs137_plus_20
309,50.91783,29.8523,1772,3.35,3.0,3.0,18.0,19.0,59.0,58.0,133.0,132.0,64.0,64.0,140.0,9.9,5.26,10.284,2.56,130.0,18.0,10.0,cs137_plus_20
310,50.918015,29.952364,1782,3.33,8.0,10.0,17.0,19.0,41.0,41.0,131.0,131.0,69.0,69.0,115.0,5.7,6.55,55.199999999999996,13.8,545.0,6.0,4.5,cs137_plus_20
311,50.91496,29.96711,1793,3.33,5.0,4.0,17.0,19.0,59.0,59.0,134.0,132.0,65.0,65.0,116.0,2.4,6.81,67.32,16.9,53.0,5.5,5.3,cs137_plus_20
312,50.91552,29.93895,1799,6.64,5.0,4.0,17.0,19.0,51.0,51.0,133.0,131.0,66.0,66.0,116.0,2.0,7.65,61.559999999999995,7.74,53.0,6.0,5.0,cs137_plus_20
313,50.915,29.84282,1803,9.81,3.0,3.0,17.0,19.0,56.0,56.0,138.0,139.0,64.0,64.0,136.0,33.1,4.26,29.639999999999997,2.52,160.0,14.0,10.0,cs137_plus_20
314,50.91491,29.64777,1807,16.4,5.0,5.0,15.0,17.0,57.0,57.0,130.0,130.0,67.0,67.0,146.0,10.1,5.23,22.2,1.13,120.0,8.0,7.0,cs137_plus_20
315,50.91179,29.6682,1811,13.0,4.0,4.0,17.0,19.0,53.0,53.0,136.0,134.0,63.0,63.0,130.0,9.2,6.07,20.279999999999998,1.3,80.0,7.0,6.0,cs137_plus_20
316,50.908769,30.064622,1824,5.95,7.0,7.0,12.0,13.0,72.0,73.0,125.0,131.0,55.0,55.0,142.0,45.0,3.68,70.32,9.85,68.0,13.0,7.0,cs137_plus_20
317,50.908879,30.037079,1826,6.3,4.0,5.0,14.0,15.0,74.0,74.0,120.0,126.0,56.0,56.0,140.0,7.9,5.92,94.2,12.5,42.0,7.0,4.0,cs137_plus_20
318,50.909004,29.99518,1829,3.94,4.0,4.0,15.0,16.0,63.0,63.0,119.0,121.0,65.0,65.0,122.0,6.4,5.92,39.0,8.25,35.0,8.0,8.0,cs137_plus_20
319,50.908862,29.950215,1833,3.0,5.0,6.0,16.0,17.0,59.0,60.0,134.0,133.0,64.0,64.0,116.0,3.7,6.83,36.48,10.2,72.0,10.0,10.0,cs137_plus_20
320,50.91015,29.90946,1836,4.79,5.0,5.0,20.0,21.0,48.0,48.0,127.0,127.0,68.0,68.0,118.0,7.8,6.12,14.399999999999999,2.5,108.0,8.0,10.0,cs137_plus_20
321,50.910072,29.86494,1839,6.2,5.0,5.0,21.0,23.0,42.0,42.0,129.0,130.0,67.0,67.0,112.0,2.1,7.01,29.639999999999997,3.98,85.0,14.0,9.0,cs137_plus_20
322,50.909023,29.838133,1842,2.82,3.0,4.0,17.0,18.0,59.0,58.0,134.0,135.0,62.0,62.0,136.0,15.6,5.27,19.08,5.65,200.0,21.0,35.0,cs137_plus_20
323,50.909004,29.823855,1843,7.96,4.0,4.0,11.0,13.0,73.0,73.0,129.0,133.0,61.0,61.0,153.0,11.2,5.44,22.08,2.31,84.0,11.0,6.0,cs137_plus_20
324,50.9085,29.780774,1846,8.14,8.0,10.0,13.0,14.0,72.0,71.0,116.0,120.0,55.0,55.0,162.0,19.0,5.16,20.279999999999998,2.07,40.0,6.0,4.0,cs137_plus_20
325,50.908987,29.736924,1849,12.4,10.0,9.0,12.0,14.0,74.0,73.0,115.0,121.0,55.0,55.0,176.0,17.8,4.72,23.52,1.58,36.0,8.0,7.0,cs137_plus_20
326,50.908891,29.695276,1852,9.5,6.0,5.0,14.0,16.0,75.0,75.0,121.0,127.0,54.0,54.0,148.0,18.5,5.04,14.04,1.23,35.0,8.0,4.0,cs137_plus_20
327,50.90976,29.6514,1857,10.5,4.0,3.0,15.0,16.0,57.0,58.0,136.0,134.0,63.0,63.0,150.0,6.6,6.08,16.2,1.3,80.0,6.0,5.0,cs137_plus_20
328,50.909185,29.610752,1860,9.05,4.0,4.0,18.0,20.0,65.0,65.0,135.0,134.0,66.0,66.0,154.0,10.9,5.18,15.6,1.44,259.0,19.0,15.0,cs137_plus_20
329,50.909004,29.566716,1864,13.1,4.0,4.0,14.0,15.0,59.0,60.0,130.0,129.0,66.0,66.0,156.0,2.5,7.05,17.52,1.11,132.0,14.0,12.0,cs137_plus_20
330,50.90913,29.52413,1867,35.5,4.0,4.0,16.0,18.0,60.0,60.0,134.0,132.0,66.0,66.0,162.0,9.5,5.47,17.16,0.403,110.0,12.0,6.0,cs137_plus_20
331,50.909023,29.48116,1870,17.4,4.0,4.0,19.0,21.0,59.0,59.0,134.0,133.0,63.0,63.0,172.0,0.9,8.13,27.96,1.34,260.0,18.0,22.0,cs137_plus_20
332,50.90598,29.6809,1873,7.05,5.0,5.0,14.0,16.0,60.0,60.0,137.0,135.0,63.0,63.0,136.0,39.2,4.72,20.16,2.38,131.0,9.0,8.0,cs137_plus_20
333,50.9006,29.61066,1890,19.4,3.0,4.0,17.0,19.0,64.0,64.0,142.0,140.0,61.0,61.0,148.0,14.3,4.96,44.4,1.91,116.0,12.0,6.0,cs137_plus_20
334,50.900031,29.995201,1918,2.48,6.0,5.0,14.0,16.0,70.0,70.0,114.0,123.0,59.0,59.0,141.0,45.0,3.63,37.44,12.6,20.0,4.0,3.0,cs137_plus_20
335,50.897033,29.502,1928,7.95,3.0,3.0,18.0,19.0,70.0,70.0,138.0,136.0,60.0,60.0,171.0,3.4,6.59,24.24,2.54,195.0,15.0,13.0,cs137_plus_20
336,50.8945,29.7048,1933,13.3,5.0,4.0,14.0,16.0,70.0,70.0,134.0,135.0,60.0,61.0,125.0,17.4,5.06,23.4,1.47,84.0,7.0,5.0,cs137_plus_20
337,50.89129,29.61509,1969,9.01,4.0,4.0,14.0,16.0,70.0,70.0,134.0,134.0,62.0,62.0,144.0,14.3,5.35,32.879999999999995,3.04,89.5,9.0,6.0,cs137_plus_20
338,50.885522,29.986943,1985,3.54,4.0,4.0,15.0,17.0,66.0,66.0,128.0,128.0,64.0,64.0,121.0,13.2,5.38,67.08,15.8,70.0,9.0,6.0,cs137_plus_20
339,50.885042,29.885729,1988,6.57,5.0,5.0,20.0,21.0,65.0,65.0,135.0,133.0,64.0,64.0,123.0,19.5,5.25,53.04,6.73,80.0,7.0,4.5,cs137_plus_20
340,50.88525,29.71897,1989,31.7,5.0,5.0,17.0,19.0,63.0,63.0,138.0,137.0,62.0,62.0,125.0,8.3,5.6,31.439999999999998,0.828,80.0,9.0,5.0,cs137_plus_20
341,50.88231,29.5246,1995,19.5,5.0,5.0,12.0,14.0,75.0,75.0,127.0,128.0,58.0,58.0,163.0,6.8,6.46,16.8,0.72,93.0,9.0,5.0,cs137_plus_20
342,50.88234,29.53874,1996,19.2,4.0,4.0,16.0,18.0,76.0,76.0,136.0,135.0,59.0,59.0,157.0,16.0,4.77,17.16,0.747,124.0,11.0,7.5,cs137_plus_20
343,50.88215,29.55243,1999,12.6,4.0,4.0,16.0,17.0,66.0,66.0,136.0,136.0,62.0,62.0,150.0,16.1,5.46,10.511999999999999,0.698,106.0,16.0,7.0,cs137_plus_20
344,50.88246,29.56604,2001,14.1,4.0,5.0,14.0,15.0,75.0,75.0,126.0,128.0,57.0,57.0,146.0,17.6,5.94,23.76,1.41,126.0,13.5,10.0,cs137_plus_20
345,50.882024,29.609562,2004,12.4,5.0,5.0,11.0,12.0,74.0,74.0,122.0,129.0,56.0,56.0,146.0,15.1,5.57,21.0,1.4,61.0,8.0,3.0,cs137_plus_20
346,50.881535,29.653384,2007,2.08,6.0,5.0,11.0,12.0,74.0,75.0,119.0,124.0,57.0,57.0,149.0,45.0,4.31,18.0,7.2,661.0,6.0,4.0,cs137_plus_20
347,50.88203,29.69548,2010,12.7,5.0,5.0,13.0,15.0,76.0,76.0,130.0,130.0,54.0,54.0,131.0,44.6,4.31,23.76,1.56,71.0,7.0,5.0,cs137_plus_20
348,50.88208,29.73746,2014,12.5,5.0,4.0,16.0,18.0,74.0,74.0,126.0,131.0,57.0,57.0,146.0,29.8,4.76,41.04,2.75,84.0,10.0,8.0,cs137_plus_20
349,50.882024,29.781016,2017,16.3,5.0,5.0,15.0,15.0,74.0,74.0,124.0,126.0,56.0,56.0,157.0,15.6,4.82,38.52,1.97,60.0,4.0,3.4,cs137_plus_20
350,50.882024,29.823794,2020,15.0,8.0,8.0,12.0,13.0,74.0,75.0,115.0,123.0,54.0,54.0,140.0,26.2,4.53,32.279999999999994,1.79,83.0,8.5,6.0,cs137_plus_20
351,50.882024,29.866694,2023,9.24,5.0,7.0,20.0,21.0,53.0,53.0,130.0,129.0,65.0,65.0,114.0,6.2,5.63,38.04,3.43,53.0,11.0,4.5,cs137_plus_20
352,50.882044,29.909528,2028,5.53,5.0,5.0,13.0,14.0,79.0,79.0,118.0,125.0,55.0,55.0,154.0,33.9,4.51,43.440000000000005,6.55,71.0,13.0,5.0,cs137_plus_20
353,50.882024,29.952371,2031,4.58,7.0,7.0,13.0,14.0,75.0,75.0,119.0,124.0,56.0,56.0,141.0,8.8,5.37,39.35999999999999,7.16,40.0,6.0,5.0,cs137_plus_20
354,50.882044,29.995201,2035,6.6,6.0,6.0,14.0,16.0,74.0,75.0,125.0,131.0,60.0,60.0,139.0,27.1,4.41,35.64,4.5,54.0,5.0,4.0,cs137_plus_20
355,50.882024,30.080888,2041,4.99,5.0,5.0,13.0,14.0,73.0,73.0,121.0,127.0,57.0,57.0,136.0,27.5,4.7,39.6,6.61,40.0,10.0,4.0,cs137_plus_20
356,50.879047,29.87621,2044,2.67,5.0,5.0,20.0,21.0,56.0,56.0,130.0,129.0,64.0,64.0,126.0,20.0,5.18,33.48,10.4,118.0,8.0,9.0,cs137_plus_20
357,50.879047,29.847653,2046,5.33,5.0,5.0,17.0,19.0,64.0,64.0,129.0,129.0,63.0,63.0,115.0,4.8,6.5,37.8,5.9,78.0,16.0,5.0,cs137_plus_20
358,50.873052,29.838133,2075,4.82,5.0,5.0,18.0,19.0,56.0,56.0,125.0,125.0,64.0,64.0,118.0,10.0,5.51,13.799999999999999,2.38,52.0,8.0,4.5,cs137_plus_20
359,50.87312,29.54792,2096,11.7,4.0,4.0,15.0,17.0,77.0,78.0,133.0,134.0,59.0,59.0,173.0,31.5,4.19,21.0,1.5,57.0,12.0,5.0,cs137_plus_20
360,50.870054,29.86669,2102,8.86,3.0,4.0,17.0,18.0,47.0,47.0,122.0,126.0,61.0,61.0,134.0,12.4,5.8,43.68,4.11,100.0,22.0,7.0,cs137_plus_20
361,50.87019,29.99148,2104,3.41,5.0,5.0,15.0,16.0,74.0,74.0,128.0,129.0,58.0,58.0,127.0,27.1,4.77,33.239999999999995,8.13,60.0,7.0,5.0,cs137_plus_20
362,50.86394,29.73887,2127,3.16,5.0,5.0,20.0,21.0,57.0,57.0,132.0,132.0,65.0,65.0,118.0,4.5,6.62,41.16,10.9,116.0,17.0,13.0,cs137_plus_20
363,50.86406,29.852412,2135,12.5,4.0,4.0,17.0,18.0,61.0,62.0,128.0,129.0,63.0,63.0,117.0,19.4,4.7,33.72,2.25,84.0,16.0,6.0,cs137_plus_20
364,50.86422,29.995201,2145,3.03,5.0,5.0,14.0,16.0,73.0,74.0,131.0,131.0,61.0,61.0,127.0,26.5,5.33,53.04,14.6,76.0,7.0,6.0,cs137_plus_20
365,50.86163,30.05635,2153,4.56,4.0,4.0,17.0,19.0,59.0,58.0,133.0,131.0,65.0,65.0,126.0,5.2,6.17,63.24,11.6,65.0,8.0,6.0,cs137_plus_20
366,50.86114,29.55719,2160,12.1,4.0,4.0,16.0,17.0,63.0,63.0,133.0,132.0,64.0,64.0,163.0,17.0,5.01,27.36,1.88,136.0,13.0,9.0,cs137_plus_20
367,50.855044,30.066608,2176,3.4,5.0,5.0,17.0,17.0,51.0,51.0,131.0,131.0,68.0,68.0,125.0,6.2,6.68,29.879999999999995,7.35,90.0,9.0,5.0,cs137_plus_20
368,50.85485,30.03866,2179,11.2,6.0,5.0,15.0,17.0,65.0,65.0,122.0,127.0,61.0,61.0,135.0,11.9,5.72,50.64,3.78,70.0,6.0,5.0,cs137_plus_20
369,50.85492,29.99515,2182,4.26,4.0,4.0,15.0,17.0,65.0,65.0,131.0,128.0,65.0,65.0,132.0,12.3,5.45,77.75999999999999,15.2,150.0,13.0,10.0,cs137_plus_20
370,50.85538,29.98096,2185,7.39,4.0,4.0,18.0,20.0,64.0,63.0,132.0,130.0,65.0,65.0,126.0,14.7,5.6,56.04,6.33,120.0,11.0,8.0,cs137_plus_20
371,50.85519,29.96151,2187,17.9,4.0,4.0,19.0,21.0,59.0,59.0,135.0,134.0,66.0,66.0,129.0,11.5,5.86,91.2,4.25,120.0,9.0,9.0,cs137_plus_20
372,50.85513,29.9514,2188,6.17,4.0,4.0,18.0,19.0,57.0,57.0,130.0,130.0,67.0,67.0,134.0,1.6,7.18,49.92,6.75,170.0,11.0,10.0,cs137_plus_20
373,50.855044,29.909532,2191,3.84,4.0,4.0,17.0,18.0,64.0,64.0,129.0,128.0,62.0,63.0,145.0,16.8,5.89,32.76,7.1,160.0,11.0,10.0,cs137_plus_20
374,50.855067,29.86669,2194,16.7,6.0,6.0,10.0,11.0,77.0,78.0,115.0,123.0,54.0,54.0,163.0,11.4,5.87,30.24,1.51,45.0,7.0,5.0,cs137_plus_20
375,50.85502,29.824691,2197,5.53,7.0,7.0,18.0,20.0,47.0,47.0,129.0,130.0,65.0,65.0,114.0,3.8,6.57,41.879999999999995,6.31,38.0,8.0,4.0,cs137_plus_20
376,50.8553,29.78149,2200,9.44,8.0,8.0,16.0,18.0,64.0,64.0,116.0,122.0,55.0,55.0,138.0,26.6,5.03,24.479999999999997,2.16,55.0,7.0,5.0,cs137_plus_20
377,50.85599,29.73814,2203,6.87,6.0,5.0,20.0,21.0,48.0,48.0,132.0,131.0,67.0,67.0,118.0,6.3,5.89,24.24,2.95,70.0,9.0,6.0,cs137_plus_20
378,50.85507,29.72476,2206,5.5,5.0,5.0,19.0,21.0,56.0,56.0,129.0,128.0,67.0,67.0,116.0,7.4,6.53,24.599999999999998,3.73,96.0,15.0,6.0,cs137_plus_20
379,50.85513,29.70952,2209,9.19,4.0,4.0,18.0,19.0,58.0,58.0,131.0,131.0,63.0,63.0,127.0,20.6,5.25,27.0,2.44,80.0,6.0,4.0,cs137_plus_20
380,50.85502,29.69525,2210,10.1,5.0,5.0,14.0,15.0,71.0,70.0,117.0,123.0,57.0,58.0,169.0,38.7,3.92,22.439999999999998,1.85,67.0,7.0,4.0,cs137_plus_20
381,50.855044,29.652408,2213,22.8,7.0,7.0,12.0,13.0,74.0,74.0,117.0,123.0,54.0,54.0,159.0,42.3,3.81,27.24,0.998,60.0,8.0,4.0,cs137_plus_20
382,50.855067,29.60967,2216,28.7,7.0,7.0,11.0,12.0,76.0,75.0,123.0,128.0,55.0,55.0,175.0,25.8,4.26,18.84,0.547,50.0,7.0,6.0,cs137_plus_20
383,50.855485,29.566641,2219,2.83,4.0,4.0,13.0,14.0,68.0,67.0,133.0,134.0,57.0,57.0,165.0,45.0,4.11,21.12,6.21,192.0,19.0,9.0,cs137_plus_20
384,50.854414,29.524199,2222,25.8,4.0,4.0,19.0,21.0,52.0,52.0,134.0,133.0,65.0,65.0,167.0,1.8,7.44,21.36,0.687,230.0,15.0,15.0,cs137_plus_20
385,50.84633,29.72407,2266,8.06,8.0,8.0,20.0,22.0,48.0,48.0,126.0,125.0,69.0,69.0,119.0,23.0,4.71,31.32,3.24,108.0,18.0,7.0,cs137_plus_20
386,50.8461,29.7384,2269,6.66,6.0,6.0,18.0,19.0,47.0,47.0,126.0,115.0,69.0,69.0,120.0,13.7,5.18,25.32,3.17,88.0,7.0,6.0,cs137_plus_20
387,50.846,29.9565,2286,6.36,4.0,4.0,18.0,19.0,60.0,60.0,137.0,135.0,65.0,65.0,129.0,6.6,5.58,53.64,7.02,170.0,14.0,10.0,cs137_plus_20
388,50.84558,29.98077,2289,3.33,3.0,4.0,18.0,19.0,61.0,61.0,133.0,131.0,65.0,65.0,131.0,3.6,6.56,50.64,12.7,151.0,12.0,11.0,cs137_plus_20
389,50.84552,30.06597,2297,2.59,4.0,4.0,15.0,16.0,49.0,49.0,131.0,130.0,67.0,67.0,126.0,13.2,5.78,30.96,9.95,120.0,10.0,7.0,cs137_plus_20
390,50.84613,30.08079,2300,4.14,5.0,4.0,15.0,15.0,45.0,46.0,132.0,132.0,68.0,68.0,123.0,10.4,5.27,30.96,6.25,150.0,13.0,10.0,cs137_plus_20
391,50.84361,29.8196,2309,5.84,7.0,7.0,16.0,18.0,57.0,58.0,125.0,126.0,61.0,61.0,122.0,39.5,4.49,26.279999999999998,3.76,50.0,7.0,4.0,cs137_plus_20
392,50.84024,29.53695,2316,16.6,4.0,4.0,17.0,19.0,58.0,57.0,133.0,132.0,63.0,63.0,158.0,11.5,5.64,26.04,1.31,207.0,19.0,11.0,cs137_plus_20
393,50.8405,29.54701,2318,13.0,4.0,4.0,17.0,19.0,60.0,60.0,135.0,134.0,63.0,63.0,158.0,6.6,5.51,29.639999999999997,1.9,156.0,15.0,8.0,cs137_plus_20
394,50.84052,29.67177,2324,1.98,4.0,4.0,19.0,20.0,56.0,56.0,131.0,129.0,65.0,65.0,140.0,16.9,4.68,27.720000000000002,11.7,233.0,14.0,13.0,cs137_plus_20
395,50.84004,29.94798,2330,4.37,3.0,3.0,16.0,17.0,63.0,63.0,133.0,132.0,62.0,62.0,127.0,13.4,5.94,59.04,11.3,190.0,13.0,12.0,cs137_plus_20
396,50.83739,30.07978,2333,3.49,5.0,4.0,15.0,16.0,53.0,54.0,135.0,135.0,68.0,68.0,122.0,15.5,5.47,32.52,7.77,250.0,25.0,19.0,cs137_plus_20
397,50.837058,30.052328,2335,16.5,6.0,6.0,16.0,16.0,54.0,54.0,131.0,129.0,63.0,63.0,129.0,20.4,4.93,46.559999999999995,2.35,99.0,11.0,6.0,cs137_plus_20
398,50.83717,29.80961,2353,10.3,5.0,5.0,19.0,20.0,61.0,61.0,129.0,126.0,65.0,66.0,126.0,15.7,5.59,36.48,2.95,140.0,7.0,8.0,cs137_plus_20
399,50.83714,29.66121,2368,12.2,3.0,3.0,19.0,20.0,56.0,56.0,134.0,132.0,66.0,66.0,143.0,7.3,5.89,33.72,2.31,70.0,8.5,5.0,cs137_plus_20
400,50.83716,29.64882,2371,8.19,3.0,3.0,19.0,20.0,54.0,55.0,135.0,134.0,63.0,63.0,143.0,6.3,6.27,29.04,2.96,129.0,15.0,8.0,cs137_plus_20
401,50.83403,29.52908,2386,18.0,4.0,4.0,16.0,17.0,59.0,59.0,131.0,131.0,62.0,62.0,161.0,4.7,6.48,38.04,1.76,271.0,20.0,18.0,cs137_plus_20
402,50.83419,29.55745,2388,13.5,4.0,4.0,17.0,19.0,56.0,57.0,137.0,136.0,63.0,63.0,155.0,8.0,5.84,28.679999999999996,1.77,196.0,18.0,12.0,cs137_plus_20
403,50.83407,29.79894,2396,7.53,5.0,5.0,18.0,20.0,55.0,55.0,126.0,128.0,70.0,70.0,122.0,4.9,6.79,50.64,5.61,74.0,5.0,5.0,cs137_plus_20
404,50.833328,29.937748,2398,4.18,4.0,4.0,12.0,14.0,76.0,78.0,131.0,132.0,58.0,58.0,145.0,15.3,5.38,49.08,9.8,60.0,7.0,5.0,cs137_plus_20
405,50.83024,29.78474,2406,10.3,7.0,7.0,17.0,19.0,60.0,60.0,117.0,120.0,65.0,65.0,123.0,15.5,4.87,32.16,2.61,44.0,6.0,4.0,cs137_plus_20
406,50.831086,29.771498,2409,14.9,8.0,9.0,15.0,16.0,61.0,61.0,128.0,128.0,63.0,63.0,122.0,16.6,5.36,30.599999999999998,1.71,50.0,5.0,4.0,cs137_plus_20
407,50.83147,29.519772,2413,17.8,4.0,4.0,16.0,18.0,62.0,62.0,132.0,132.0,60.0,60.0,160.0,21.4,4.99,35.279999999999994,1.66,164.0,15.0,10.0,cs137_plus_20
